epoch,train_loss,val_loss,train_mean_ang,train_median_ang,train_p95_ang,train_p99_ang,train_max_ang,train_var_ang,val_mean_ang,val_median_ang,val_p95_ang,val_p99_ang,val_max_ang,val_var_ang
787,7.612913846969604e-05,0.002688651904463768,0.6067999,0.53302497,1.3398072,1.6358327,2.6485586,0.13190414,2.8139281,1.4120722,9.301491,14.919355,17.048784,11.77248
788,7.362360018305481e-05,0.0025313695271809897,0.59175485,0.5359537,1.2146648,1.7176036,2.8769836,0.13082884,2.711441,1.4240638,9.30002,15.22224,16.76468,11.083283
789,7.857721589971334e-05,0.002458141495784124,0.6169685,0.5366834,1.3723876,1.7608058,2.7045772,0.13670827,2.6681988,1.458699,9.18804,14.966923,16.33425,10.958422
790,8.237101719714701e-05,0.002562748889128367,0.61411166,0.5248866,1.4112501,1.9577566,3.0278907,0.16439413,2.7374036,1.5745528,9.272394,14.501589,16.184624,11.186549
791,7.82192443148233e-05,0.00260247973104318,0.6050239,0.5263757,1.322197,1.8162507,2.501159,0.14681467,2.7637782,1.3834066,8.718298,15.1601305,16.699844,11.180482
792,7.879946118919179e-05,0.002517613892753919,0.6042624,0.5315545,1.3894213,1.772761,2.5711591,0.15129489,2.6914136,1.4382651,8.60739,14.637694,16.885311,11.241737
793,7.953503984026611e-05,0.002533335859576861,0.6054907,0.54679686,1.3894811,1.8115857,2.9279714,0.15513684,2.699879,1.4556998,8.45162,14.871027,16.14214,11.105693
794,9.94422344956547e-05,0.0025369860231876373,0.6796171,0.5875081,1.5347266,2.0203612,2.8407621,0.19153415,2.6622236,1.2390282,9.015456,14.5714245,16.995588,11.376713
795,9.583133913110942e-05,0.0024435631930828094,0.65484065,0.54858315,1.4385008,2.1003625,4.262229,0.19842024,2.7060528,1.5441849,7.8734465,14.344011,15.795308,10.654869
796,0.00011211363191250712,0.0024999119341373444,0.6484072,0.5377761,1.4018719,2.3026128,7.0919065,0.31749716,2.700508,1.4187474,8.5429535,14.46842,16.666523,10.800233
797,0.00014091780583839865,0.002637323612968127,0.80066955,0.7099673,1.6977011,2.28821,4.4916544,0.28298554,2.7737808,1.4975513,10.058285,15.499745,17.657732,11.802669
798,0.0001588674692902714,0.0024763519565264383,0.8342421,0.72846794,1.8522357,2.809803,3.6379805,0.33368105,2.7340465,1.5979362,9.463258,14.672866,17.015112,10.725504
799,0.00018732286465819925,0.00260261632502079,0.91375947,0.76335794,2.139783,2.7811751,4.542691,0.39540327,2.7566552,1.4914389,9.077939,15.442657,18.131044,11.489561
800,0.00016328147990861907,0.0029279875258604684,0.8601753,0.74703425,1.977815,2.7071812,4.4619465,0.33453724,2.8908362,1.3974867,10.457152,15.717359,18.625137,13.18146
801,0.00020336485875304788,0.002368827039996783,0.90235883,0.7661724,2.1220698,3.5934317,6.494194,0.522042,2.6326916,1.5553057,8.624457,16.956654,17.60449,10.498679
802,0.0001541994168655947,0.002620294690132141,0.8454802,0.720636,1.8802321,2.5728626,2.994475,0.29848143,2.7825856,1.3600547,10.917595,14.706909,15.476586,11.646247
803,0.0001667108217952773,0.002773875370621681,0.8607929,0.70443356,2.0617979,2.5867214,3.4477596,0.3536506,2.9067426,1.5785788,8.651952,16.671392,16.891846,12.0959015
804,0.00014324582560220733,0.0024687579522530236,0.8214928,0.7127181,1.9065516,2.4024463,3.0638187,0.2686003,2.6738505,1.3942307,9.3928995,15.123228,17.105223,10.995374
805,0.00011828726303065196,0.002523834506670634,0.7596125,0.7010923,1.6181225,1.983224,3.1306283,0.20207383,2.7541995,1.4728519,8.585373,14.636352,16.984917,11.043449
806,9.468639153055847e-05,0.002270920823017756,0.6500753,0.5609284,1.4794554,2.0109684,4.296919,0.19944894,2.557203,1.2208091,9.461262,14.213769,16.273216,10.229549
807,8.224613411584869e-05,0.0023854182412226996,0.6272344,0.55778,1.364088,1.7588171,2.6868598,0.1473139,2.6318073,1.295641,9.306368,14.462865,15.812589,10.666895
808,8.212308486690745e-05,0.0024311430752277374,0.57968515,0.4731261,1.3690562,2.3476374,3.847765,0.20379551,2.6523921,1.2278407,9.49442,14.692321,17.395271,10.889961
809,7.899387535871938e-05,0.0025492211182912192,0.6044741,0.5230194,1.362281,1.7439754,2.96174,0.15316705,2.6564307,1.3930702,8.297656,15.882516,17.57486,11.610591
810,7.932642329251393e-05,0.002623156333963076,0.5958941,0.5004596,1.3599274,1.95571,2.5445287,0.166249,2.7245982,1.4488716,9.288319,15.309343,17.70727,11.699244
811,8.190078238840215e-05,0.0026663957784573236,0.60985607,0.5248866,1.3139989,1.9521871,3.0538988,0.16729498,2.728089,1.447577,9.1517725,16.326149,17.386154,12.143862
812,7.326130697038024e-05,0.0025810071577628455,0.58277804,0.50202113,1.3502823,1.7365568,2.2733111,0.14165421,2.642393,1.3071978,9.478396,15.521374,18.10991,11.933573
813,7.300709301489406e-05,0.002599775791168213,0.5831736,0.48698467,1.3243042,1.919689,2.3283494,0.14092474,2.6846974,1.3935529,8.478054,16.040808,17.052942,11.846251
814,7.254077849211171e-05,0.0025143114229043326,0.5834084,0.5166201,1.2882501,1.7617371,2.3448508,0.13581416,2.6775756,1.3455873,9.203327,14.599134,16.867794,11.219694
815,7.044540019705892e-05,0.002696741372346878,0.5490053,0.46897212,1.2835557,1.9804183,2.6227138,0.16080377,2.7343395,1.3579463,9.285698,14.762507,17.601543,12.39343
816,6.008150492561981e-05,0.0025194274882475534,0.5282162,0.45456475,1.2067873,1.5854652,2.0200355,0.115150794,2.6827302,1.4296842,9.234282,14.575398,16.913658,11.363942
817,7.898256182670594e-05,0.002574790269136429,0.61325455,0.5359537,1.3385767,1.8207268,2.24472,0.14210181,2.647954,1.2131367,9.747303,15.271093,17.85521,11.838033
818,8.03828242351301e-05,0.00256199948489666,0.62507105,0.54608065,1.3374021,1.664013,1.93856,0.13530329,2.7667391,1.5182958,9.231249,15.132061,16.72286,11.296888
819,8.180045173503459e-05,0.0025662314146757126,0.6203425,0.5381398,1.2813963,1.9698483,2.29661,0.1496414,2.679481,1.4527023,9.095443,16.132338,16.9165,11.519304
820,7.410629477817565e-05,0.0026135320464769998,0.5820646,0.4949555,1.2953248,1.7941314,2.5697882,0.1450695,2.710494,1.3079026,9.113863,15.201262,16.87383,11.644407
821,6.492673215689137e-05,0.0027130103359619775,0.5486023,0.48254457,1.2118248,1.517983,2.5013154,0.12549537,2.7720528,1.185868,10.103011,14.392062,17.430443,12.070848
822,6.963488005567341e-05,0.0025977585464715958,0.54989016,0.45327154,1.3262281,1.7549007,3.092058,0.15509817,2.7731235,1.4099219,9.349772,15.4203825,16.70411,11.249287
823,7.367267069639638e-05,0.002557259052991867,0.5889063,0.51964134,1.2178503,2.111029,2.7990425,0.13685367,2.689338,1.2607403,9.325419,14.467886,16.900436,11.585445
824,7.997527718544007e-05,0.00254052442808946,0.6010747,0.50280005,1.3807778,1.8008835,2.1432016,0.16301143,2.7721143,1.4870613,9.209015,14.117592,15.790817,10.60734
825,8.692101793712937e-05,0.0026189740747213364,0.5766013,0.5089886,1.1868722,1.6643335,7.889786,0.24186575,2.7655602,1.3079154,10.811604,14.378426,15.830126,10.969782
826,9.512126445770263e-05,0.0023840696861346564,0.62480205,0.52414054,1.4404315,2.363919,4.748997,0.23494057,2.5973792,1.2356925,9.852734,14.820739,16.487944,10.5869
827,9.646940714446827e-05,0.002768560623129209,0.6594472,0.55778,1.5141321,2.3112235,2.8290236,0.19986804,2.7463214,1.2271035,8.922539,15.849369,17.686947,12.62594
828,8.154890849255026e-05,0.002496494601170222,0.5992729,0.51510286,1.4616408,2.1776044,2.4709258,0.1741069,2.68261,1.3292706,9.5456505,15.707815,17.292442,11.205068
829,9.086433536140248e-05,0.0025710538029670715,0.64964104,0.5811455,1.4129838,2.0951703,2.8191116,0.17452703,2.6473444,1.2403061,9.245939,14.795984,17.137691,11.858136
830,8.867240889230743e-05,0.002653490131100019,0.63270414,0.5478693,1.4938173,2.1736267,2.338833,0.1805034,2.7742305,1.3336303,9.014722,16.095907,17.496447,11.853505
831,9.342890523839743e-05,0.0027254316955804825,0.6348553,0.51052403,1.4571527,2.5704584,3.3645284,0.21053189,2.8384917,1.3472135,9.654811,14.964197,16.813322,11.553379
832,8.364790919586085e-05,0.0025979597121477127,0.62487715,0.5406791,1.4005189,1.903991,2.7963138,0.15992536,2.7429266,1.2597246,9.201341,14.665522,17.180244,11.663392
833,8.48307175328955e-05,0.002754200870792071,0.62264466,0.52339333,1.4073251,1.8430575,3.566229,0.16914506,2.88414,1.4178863,9.89116,14.469165,18.555302,11.750885
834,7.754409554763697e-05,0.002571015308300654,0.60663205,0.5263757,1.3589501,1.7591794,1.9844563,0.14226855,2.6152737,1.3352661,8.97501,14.896808,18.359434,12.046941
835,8.425947569776327e-05,0.0025990506013234458,0.63036597,0.5654451,1.3590285,1.8518872,3.0002224,0.15545586,2.8229864,1.452249,9.5425415,14.68956,17.861502,10.817353
836,8.30942508764565e-05,0.0026178459326426187,0.6021864,0.49967703,1.3748592,2.0120676,2.994867,0.18228157,2.7616131,1.5459545,9.252245,14.436099,17.338581,11.262204
837,8.703111467184499e-05,0.0028065132598082223,0.62843686,0.53959227,1.4064273,2.113752,2.7060244,0.17676352,2.8096607,1.7044952,8.973297,15.886388,17.463648,12.494845
838,7.738320884527639e-05,0.002474481239914894,0.593789,0.5082192,1.3643897,1.7360406,3.0495367,0.15576153,2.6789503,1.2600781,9.350168,14.570939,17.486198,10.813799
839,8.033189646084792e-05,0.002381257712841034,0.6124206,0.5315545,1.4054874,1.7390571,2.8575263,0.15481281,2.6794047,1.5923623,9.351199,13.768481,16.131144,9.774957
840,8.234490567701869e-05,0.0024199075996875763,0.616626,0.52001774,1.3854742,1.9524207,2.485537,0.16249703,2.6311755,1.3040586,9.329028,14.475803,17.560705,10.793543
841,7.377580972388387e-05,0.002766979858279228,0.5883272,0.5286014,1.2595251,1.860438,2.731583,0.13730627,2.8142645,1.4843055,10.043086,14.765625,17.07059,11.692608
842,7.444379443768411e-05,0.002503701796134313,0.5815357,0.5097569,1.3728944,1.7598326,2.5527463,0.14888191,2.5937037,1.3061129,9.080102,16.280243,17.975101,11.725711
843,7.584084698464722e-05,0.0025601424276828766,0.58098257,0.50667673,1.3726478,1.8497946,2.5991738,0.15838559,2.7211337,1.3945785,9.474486,15.081898,18.313528,11.379408
844,7.685497403144836e-05,0.0024535066137711206,0.5998187,0.5432065,1.3008103,1.7274196,2.1407347,0.14389786,2.5727532,1.2323371,9.281608,15.10851,16.583996,11.418885
845,0.00016437372425571084,0.0024412491669257483,0.7088537,0.5248866,1.8423651,2.8361404,9.665278,0.57230407,2.8340259,1.6354811,7.620854,15.00515,17.235275,8.724386
846,0.0019437722116708756,0.004470725233356158,2.4275792,1.6718719,6.9424458,13.692266,21.986418,6.905002,4.370759,3.589497,10.805268,14.743021,19.0262,10.929549
847,0.003141125263646245,0.002761117493112882,3.279253,2.2665858,10.12317,15.583897,21.218536,9.904631,3.0870442,1.8859179,8.91053,14.1699,19.309631,10.076107
848,0.0018656108900904655,0.0027440208941698074,2.6181314,2.0743368,6.4514065,10.604767,25.781172,5.3013606,3.1127458,1.7459428,9.231748,13.922936,15.934115,10.47923
849,0.0012636835186276584,0.00235032228132089,2.0955532,1.5331452,5.3986797,8.303012,23.353638,3.980163,2.8857148,1.7538992,8.772605,12.691999,13.688697,8.875139
850,0.0009312465565744787,0.002950172250469526,1.82089,1.4130545,4.223746,8.580762,15.870388,2.832843,3.332489,2.1529431,9.793157,14.401897,15.43463,10.16693
851,0.0005908801243640483,0.0033566957960526147,1.5249469,1.1935378,3.3601322,5.567212,11.459304,1.558893,3.1511724,1.5344605,12.207199,15.705106,15.80054,15.218256
852,0.0006159838807070628,0.0030417473365863166,1.5424236,1.2461549,3.5063114,6.5027122,12.288848,1.6904355,3.2997382,1.9569217,11.090722,13.293459,17.575176,11.47148
853,0.000495551194762811,0.002486294135451317,1.4286832,1.1570752,3.4390929,5.3395457,10.557115,1.2226299,2.903129,1.5236062,9.4571,13.785329,17.339394,10.103693
854,0.00039788897265680134,0.002785650392373403,1.2644567,1.0283151,2.7752085,4.3013053,10.347599,1.0170376,3.088203,1.7563627,9.6802845,14.031695,15.56643,11.228802
855,0.00027946093934588134,0.0024419898788134256,1.0771402,0.89547414,2.5161953,3.4981818,7.7764244,0.6651515,2.7825527,1.4874862,10.013364,14.633845,17.402342,10.313108
856,0.00024032235378399492,0.0025579401602347693,0.99861366,0.8327475,2.300373,3.6637118,6.3479824,0.5538178,2.808855,1.5146341,9.863266,13.651222,15.611608,11.139143
857,0.000268789908150211,0.002619356537858645,1.020213,0.79080516,2.3511462,4.521694,8.490355,0.7319238,2.853011,1.5875336,9.445352,14.703648,17.122028,11.334812
858,0.00019552882062271238,0.0025800286481777825,0.9160712,0.77758026,1.9723222,3.1015887,5.001944,0.42329064,2.8819497,1.4355676,9.514954,13.888798,15.705896,10.861878
859,0.00015165066492045298,0.0026546617348988852,0.8214926,0.68528444,2.044692,2.5938213,4.2561593,0.32451436,2.9675577,1.7442663,9.7582245,14.703988,16.89811,11.00579
860,0.00013950716995168478,0.002676061044136683,0.794126,0.6778198,1.9378383,2.5051792,3.230103,0.2859499,2.8779945,1.2731543,10.022321,14.71428,16.8533,11.46387
861,0.00012966698181116954,0.00264633446931839,0.76385605,0.65222096,1.7888118,2.3954003,3.7380595,0.27159876,2.9354515,1.5452539,9.755764,14.500959,16.892775,11.1234665
862,0.00010862839932087809,0.0025663537283738456,0.7132318,0.6314907,1.4969742,2.1606412,3.4365544,0.20675945,2.782828,1.2488487,8.845058,14.342575,16.521181,11.285784
863,9.72904497757554e-05,0.0024449794242779412,0.67126805,0.59182197,1.3365078,2.040714,3.3151705,0.18381923,2.748761,1.2839563,9.685379,14.414492,16.412376,10.666548
864,0.00010919417341938242,0.0025033888717492423,0.7147023,0.6006827,1.5814004,2.201222,2.7848096,0.20619144,2.7551787,1.3863916,9.132329,14.493682,17.005505,10.9033575
865,0.00011330182751407847,0.002630223830540975,0.71515816,0.60909337,1.6103396,2.2656388,3.4931746,0.2346933,2.819343,1.3380096,9.59231,14.763042,16.68699,11.554293
866,0.00010277610563207418,0.0024995425095160804,0.68854856,0.6094145,1.5281332,2.2138336,2.9361165,0.20268115,2.813148,1.3527737,8.96762,14.522655,16.301857,10.65074
867,9.59092951961793e-05,0.0025131559620300927,0.65857166,0.56023026,1.5341899,2.1289642,3.8047252,0.19542211,2.7260294,1.2941312,9.762845,14.311264,16.780102,11.252211
868,8.701275190105662e-05,0.002503522982199987,0.6429289,0.5605794,1.3447317,1.94324,2.347854,0.15712364,2.794926,1.420752,9.6153345,14.501329,16.64883,10.844274
869,8.291990714496933e-05,0.0025505200028419495,0.6262401,0.5637122,1.3625597,1.7988402,2.411677,0.15336181,2.7987201,1.3107429,9.187995,14.443496,16.707874,11.131799
870,8.811389037873597e-05,0.0025068211058775582,0.6418507,0.5661368,1.4082367,1.8435618,2.8460631,0.16645586,2.735876,1.2165147,9.649177,14.405826,16.90713,11.151039
871,9.316118870628997e-05,0.0024692087123791375,0.66801023,0.5875081,1.4018475,1.9953159,2.5366704,0.16444156,2.692713,1.2043854,9.435644,14.496781,16.958197,11.095437
872,7.73230539925862e-05,0.00263075220088164,0.5958566,0.5082192,1.3286583,1.9818754,2.5587199,0.15350583,2.8279037,1.3331549,9.924576,14.220026,16.395967,11.449291
873,8.118749829009176e-05,0.002495512366294861,0.62034464,0.54893976,1.3648703,1.7242993,2.050518,0.14826018,2.7284117,1.4353844,9.45653,14.491252,16.78087,11.0529
874,0.0002585412334883586,0.0025387474646170935,0.79175955,0.59347284,1.8395857,3.4811144,17.391798,1.0788883,2.7758458,1.2154683,9.227207,14.441396,16.803625,11.076358
875,0.0002507535892073065,0.002701894069711367,1.064251,0.8996164,2.3628414,3.2876425,5.522793,0.50917417,2.8365064,1.3508546,9.745289,15.326742,17.385822,11.674614
876,0.00014446188637521118,0.0026988349854946136,0.82084,0.73674786,1.7318885,2.4240437,3.0275674,0.27026638,2.8166106,1.3961902,9.640224,14.772406,17.288385,11.73657
877,0.00010834198736120015,0.0027809832245111465,0.70712394,0.5928131,1.5640996,2.161629,3.5106742,0.21346308,2.8815978,1.5777342,9.911171,14.612038,17.757101,12.094897
878,0.00010582519287709147,0.002758569394548734,0.6913829,0.61165804,1.5183659,2.5968778,3.0047863,0.2145774,2.813027,1.3440332,9.461562,15.31583,17.329353,12.1444025
879,8.930026349844411e-05,0.002763921394944191,0.65058273,0.56786233,1.437058,1.9792128,2.6256971,0.16463622,2.8836942,1.3172978,9.690871,15.1027355,16.600355,11.908363
880,8.739015262108296e-05,0.0026883619527022042,0.6311152,0.52339333,1.3230762,1.770423,3.492446,0.17379929,2.7929494,1.2127299,9.620799,14.84914,17.18667,11.733693
881,8.864190720487387e-05,0.002733752131462097,0.63392305,0.55320066,1.3645833,1.9731871,4.1148496,0.17790368,2.8212416,1.2521467,10.538034,14.961477,16.937893,12.297252
882,9.203458088450134e-05,0.002817570542295774,0.64814407,0.5668276,1.5252562,2.0651727,2.6792727,0.1843104,2.8718617,1.2555268,10.266789,14.255341,17.262558,12.467965
883,9.443193674087525e-05,0.002717722828189532,0.64900833,0.5760729,1.5558039,2.1852317,2.5191715,0.20178992,2.8029866,1.2308216,9.979056,14.379447,16.496197,12.228744
884,8.490563603118062e-05,0.002768954262137413,0.63939774,0.57912177,1.3423474,1.7583783,2.3071532,0.14774781,2.8144677,1.3688664,9.832939,14.483278,17.611784,12.567367
885,8.14539080602117e-05,0.0026217903941869736,0.6197136,0.54679686,1.3390628,1.888012,2.0696137,0.15041864,2.7434356,1.1786375,9.828228,14.688261,16.858776,11.828559
886,8.802580152405425e-05,0.0028229535867770514,0.6366796,0.55249286,1.3715186,1.9369646,3.0014617,0.1747777,2.9187546,1.5077183,10.210202,14.488448,18.172285,12.215701
887,8.329723903443664e-05,0.00276947021484375,0.6214748,0.53375864,1.4281504,1.9406118,2.7802372,0.15991266,2.8301184,1.1679876,9.8062,14.688532,17.711885,12.343783
888,7.156737730838358e-05,0.0027269447843233743,0.5712371,0.48456785,1.228247,1.6370851,3.7830477,0.14500725,2.8105054,1.4080443,10.090108,14.847012,18.13131,12.16459
889,7.329849118832499e-05,0.0028746258467435837,0.5762238,0.49967703,1.2502909,2.080944,2.8001611,0.14934717,2.9923525,1.7005959,9.451851,14.84552,18.349913,12.225008
890,5.8609373518265784e-05,0.002633923664689064,0.52078044,0.44674927,1.117323,1.8809254,1.9745693,0.11263756,2.7142665,1.2415915,9.832514,14.548034,17.334614,11.964299
891,6.106588727561757e-05,0.0027183865507443747,0.54304963,0.4805128,1.1732925,1.4316005,1.8511833,0.10476438,2.7381606,1.2479811,9.988222,14.73953,18.225723,12.635182
892,5.4098597029224035e-05,0.002743436644474665,0.50372255,0.44411355,1.0783975,1.4990196,2.180142,0.09806816,2.7757347,1.2573802,9.780927,14.6502495,17.792864,12.546057
893,6.585021445062012e-05,0.0026468044767777124,0.5476207,0.48938954,1.1882881,1.6450566,2.2322168,0.13116667,2.7396038,1.320564,9.63798,14.39716,17.230202,11.965094
894,0.00013578586862422526,0.002756508688131968,0.6959285,0.5446454,1.5652199,2.7367554,8.879161,0.40686366,2.7942379,1.528095,11.263562,14.917188,19.605957,12.620231
895,0.00011155660351505503,0.0025381669402122498,0.7087777,0.607807,1.6097293,2.4312296,3.2859273,0.23252518,2.6883628,1.1464813,9.583573,15.309418,17.468311,11.11649
896,0.00010108052549185232,0.0026794330527385077,0.65571976,0.564406,1.4831014,2.2524107,4.8782115,0.23425998,2.7744849,1.4292758,10.349024,14.539629,18.246185,12.019419
897,8.48423977731727e-05,0.002701687936981519,0.616585,0.5166201,1.3823211,2.053509,3.0934508,0.1778157,2.7791977,1.3092384,10.252147,15.257695,18.947622,12.302012
898,7.560907659353688e-05,0.0026346376786629357,0.5820735,0.49456003,1.3194075,1.8260831,2.8953643,0.15977482,2.6847818,1.1326098,10.218306,15.334219,18.512262,12.012528
899,7.634463225258514e-05,0.00262349471449852,0.59067196,0.50280005,1.2595251,2.0082238,2.267967,0.1519261,2.7550027,1.2490201,9.891705,15.050184,17.20587,11.631663
900,6.799746013712138e-05,0.0025676054259141288,0.54966015,0.46224812,1.2956122,1.804098,2.5098302,0.14439951,2.732816,1.2103071,9.816141,14.678654,17.73181,11.448809
901,5.868768465006724e-05,0.0025648238758246102,0.5335169,0.46813694,1.1405636,1.57793,1.882008,0.10021559,2.6912549,1.0880246,9.651905,15.05585,17.72074,11.768147
902,6.799937458708883e-05,0.002626876657207807,0.5743401,0.52189577,1.2358043,1.4483849,1.6694119,0.11546328,2.7360349,1.2338222,9.520973,14.933163,17.84584,12.044008
903,6.739982054568828e-05,0.0026109814643859863,0.5627066,0.46520182,1.2517949,1.6889198,2.1081219,0.12510683,2.7029552,1.3936207,9.272409,15.049843,17.904419,11.938299
904,6.324911373667419e-05,0.0026047776142756143,0.54611343,0.5043543,1.2687106,1.5691236,2.0444963,0.1156244,2.703825,1.2241037,9.977471,14.855431,18.32308,11.931325
905,6.411699156160467e-05,0.0025877424826224646,0.5395672,0.4668813,1.2351946,1.670985,2.788954,0.13157217,2.6805937,1.2399194,9.860449,14.609941,18.303505,12.035936
906,6.61294735618867e-05,0.0025909356772899628,0.5582349,0.47642323,1.2674485,1.5493474,2.3408408,0.12283527,2.7317576,1.3808022,9.907595,14.519941,17.721323,11.678633
907,6.356829660944641e-05,0.0026797279715538025,0.54684716,0.4877876,1.1748683,1.4217033,2.2890124,0.11550244,2.7680311,1.1964817,9.7812395,14.649765,18.208748,12.027661
908,5.998732958687469e-05,0.002665633956591288,0.53045774,0.4722982,1.1645924,1.5077665,2.1932988,0.11391826,2.7809134,1.2761005,9.819865,14.645603,17.770834,11.854218
909,7.401106457109563e-05,0.0026543823381265006,0.593256,0.5173771,1.2717623,1.8919411,2.388025,0.13549325,2.7346106,1.1265061,9.580727,14.605619,18.212103,11.995859
910,6.830051570432261e-05,0.0026470242689053216,0.5687978,0.49018857,1.2483162,1.5671039,2.1087718,0.12306953,2.729717,1.2439169,10.228782,14.679499,18.06861,12.238745
911,6.137661068351008e-05,0.0027882661670446396,0.5310634,0.4476244,1.1834481,1.7007223,1.9970398,0.121257216,2.887636,1.5184579,9.950538,14.652218,17.31839,12.26499
912,5.9995743067702276e-05,0.0025402307510375977,0.5201886,0.45542488,1.1499841,1.8087736,2.6520298,0.12435549,2.6690612,1.3053213,9.726517,14.676359,17.30069,11.757478
913,6.322810280835255e-05,0.002640441060066223,0.5283653,0.43745476,1.2145501,1.8948083,2.273225,0.13542977,2.835092,1.3589793,9.752099,14.623838,17.627861,11.487239
914,5.923640273977071e-05,0.0026862832407156625,0.5181148,0.43700722,1.1602108,1.5963025,2.2139928,0.12070993,2.7876875,1.3410616,9.61554,15.032512,17.402672,12.125566
915,7.303829421289266e-05,0.002539144828915596,0.58175504,0.50860405,1.2464877,1.7036831,2.445366,0.13649645,2.7024126,1.2418256,9.777671,14.271894,17.275131,11.430585
916,5.682187591446564e-05,0.0027567551781733832,0.5200833,0.45842254,1.145281,1.5583323,1.8102404,0.10176369,2.7816823,1.2237513,9.909337,15.621851,17.200964,12.63249
917,5.8350425679236653e-05,0.002639531468351682,0.51287174,0.45240733,1.1118739,1.7604305,2.7151234,0.11939209,2.729033,1.2251663,10.057198,15.109696,17.290663,12.148631
918,6.615768259507604e-05,0.0026134811341762543,0.55596477,0.48497146,1.2188021,1.9962776,2.456865,0.1264732,2.8244197,1.4049319,10.076193,14.675756,17.412535,11.470911
919,5.408291646745056e-05,0.002508514871199926,0.5070431,0.44849777,1.1591365,1.4685653,1.8112133,0.09839431,2.6893754,1.2404299,9.78736,14.611455,16.85661,11.375629
920,6.506461388198658e-05,0.002656319489081701,0.5387907,0.44936955,1.2456458,1.5996351,2.573822,0.1348299,2.8202808,1.4887404,9.733617,14.447738,17.357157,11.578982
921,6.644976834650151e-05,0.002613551914691925,0.55368924,0.46980584,1.2045218,1.9573115,2.2065547,0.13048492,2.770802,1.4033962,9.810206,14.390529,17.732101,11.513262
922,6.83774970821105e-05,0.002639365072051684,0.556861,0.48537478,1.3419058,1.6694477,2.3876972,0.13866717,2.8169198,1.4225628,9.934571,14.780211,18.422596,11.6387615
923,6.353670592943671e-05,0.0026687216013669968,0.5228226,0.42795846,1.3082967,1.78971,2.4350991,0.1459501,2.7758565,1.2888622,9.832283,15.337978,18.364141,12.091697
924,6.134424082119949e-05,0.0024765909959872565,0.5243916,0.43968555,1.1863679,1.6442144,2.5354354,0.12785892,2.6503353,1.1685998,9.754926,14.877917,16.906366,11.329183
925,5.8816293312702327e-05,0.002507351959745089,0.5196589,0.43611082,1.1275742,1.797801,1.9887909,0.1155895,2.6729906,1.3173184,9.938744,14.747196,17.169754,11.443495
926,5.619766627205536e-05,0.002454714849591255,0.5048947,0.44980475,1.0783008,1.5387307,2.3069835,0.11353296,2.63196,1.2362139,9.14347,14.773358,17.296762,11.181108
927,5.7351176656084137e-05,0.002445397898554802,0.50980896,0.4329587,1.1266534,1.4072946,2.8214715,0.117637806,2.6728668,1.3770661,10.007288,14.22493,17.133322,10.891814
928,6.095904580433853e-05,0.002576774607102076,0.51831883,0.43611082,1.2737316,1.7577748,2.2703822,0.13182183,2.7041032,1.2534127,9.816587,14.545011,17.995829,11.603032
929,6.191747699631378e-05,0.0025777084132035575,0.53386897,0.466462,1.2823871,1.8794688,2.076034,0.12232156,2.7560425,1.3849977,10.207334,14.78215,17.707561,11.43443
930,8.975697273854167e-05,0.0025828381379445395,0.62875456,0.5560232,1.3525453,1.8620782,5.1216636,0.19463421,2.7099233,1.3197871,9.8047,14.667684,17.665836,11.261155
931,9.710078069474548e-05,0.0026116706430912018,0.6817856,0.6016592,1.491016,1.9232904,2.5636876,0.17366716,2.8090296,1.573092,8.589558,14.659792,17.595522,10.592839
932,9.22131194965914e-05,0.0024644695222377777,0.638558,0.5248866,1.4871935,1.9597912,3.3915367,0.19762176,2.6463819,1.1671782,9.077232,14.581412,18.749279,11.346949
933,7.383810792816802e-05,0.0023824001351992288,0.572918,0.4756011,1.327833,1.9275435,3.2703993,0.15840062,2.6085944,1.4825003,8.750162,14.679655,17.428562,10.612187
934,9.665154502727091e-05,0.002549748867750168,0.6296922,0.5267473,1.4838374,2.6073327,4.171008,0.23893891,2.7084959,1.29708,9.561515,14.497891,17.247683,11.244465
935,9.4367231358774e-05,0.0027342643588781357,0.65447843,0.56751764,1.4345746,2.0666225,3.185797,0.19199564,2.7897787,1.4187466,10.131862,15.110508,17.382633,12.193748
936,7.635501722688787e-05,0.002437671646475792,0.58674556,0.5271186,1.2931935,2.0217865,2.6333647,0.15787439,2.653253,1.3720894,9.355424,15.144117,16.386068,11.0067425
937,7.095598266460001e-05,0.0026024958739678064,0.5577973,0.46435982,1.3668923,1.8660084,2.0726376,0.1553325,2.7323704,1.2829311,9.907622,15.1697445,16.57927,11.70403
938,6.508234655484557e-05,0.002472594380378723,0.5348513,0.4405747,1.269795,1.7751143,2.469737,0.13559233,2.6551373,1.2444053,9.831355,14.632592,16.848152,11.0454235
939,6.227124198630918e-05,0.0027214189370473227,0.5235344,0.4432315,1.2168087,1.9496508,2.1497664,0.13637593,2.8303208,1.2966859,9.826558,14.917026,16.760311,11.989371
940,6.426198000553995e-05,0.002386723334590594,0.542383,0.4731261,1.2446951,1.7200538,2.2033591,0.12755841,2.5970342,1.2825642,9.437711,14.34767,16.598097,10.870845
941,7.208748516859486e-05,0.0024603785326083503,0.5723184,0.49018857,1.3729944,1.7005632,2.21629,0.14700006,2.6564877,1.2049093,10.141064,14.918637,16.835114,11.162493
